F. contable;F. valor;Concepto;Importe;Saldo anterior;Saldo;Seq;Import_num;Saldo anterior;Tiene fecha;Fecha Valor Concepto;Clave_Concepto;Categoria;Subcategoria;Mes_Valor_Concepto;Fijo_Variable
02/12/2016;02/12/2016;T/ AUTOPISTAS TERR 29-11-2016;-1,38;17654,73;17653,35;9184;-1,38;17653,35;2016-11-29;29/11/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;11;VARIABLES
02/12/2016;02/12/2016;T/ FRANKFURT LES LLET\ 29-11-2016;-2,70;17653,35;17650,65;9185;-2,70;17650,65;2016-11-29;29/11/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;11;VARIABLES
02/12/2016;02/12/2016;T/ CAFET.C T PRAT\PRAT 29-11-2016;-3,45;17650,65;17647,20;9186;-3,45;17647,20;2016-11-29;29/11/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;11;VARIABLES
02/12/2016;02/12/2016;T/ REDPIZZA \ 29-11-2016;-16,90;17647,20;17630,30;9187;-16,90;17630,30;2016-11-29;29/11/2016;REDPIZZA;Gastos_Ocio y transporte;Restaurantes;11;VARIABLES
03/12/2016;03/12/2016;T/ CAFET.C T PRAT\PRAT 30-11-2016;-3,45;17630,30;17626,85;9188;-3,45;17626,85;2016-11-30;30/11/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;11;VARIABLES
03/12/2016;03/12/2016;T/ RODELAS PERRUQUERS\ 30-11-2016;-14,90;17626,85;17611,95;9189;-14,90;17611,95;2016-11-30;30/11/2016;RODELAS;Gastos_Salud, saber y deporte;Belleza;11;VARIABLES
03/12/2016;03/12/2016;T/ AUTOPISTAS TERR 30-11-2016;-1,38;17611,95;17610,57;9190;-1,38;17610,57;2016-11-30;30/11/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;11;VARIABLES
03/12/2016;03/12/2016;T/ FRANKFURT LES LLET\ 30-11-2016;-2,70;17610,57;17607,87;9191;-2,70;17607,87;2016-11-30;30/11/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;11;VARIABLES
03/12/2016;03/12/2016;T/ TABASA VALLVI S. 30-11-2016;-4,16;17607,87;17603,71;9192;-4,16;17603,71;2016-11-30;30/11/2016;TABASA;Gastos_Ocio y transporte;Parking y peaje;11;VARIABLES
03/12/2016;03/12/2016;T/ AUTOPISTAS TERR 30-11-2016;-1,38;17603,71;17602,33;9193;-1,38;17602,33;2016-11-30;30/11/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;11;VARIABLES
03/12/2016;03/12/2016;T/ BON AREA 30-11-2016;-21,15;17602,33;17581,18;9194;-21,15;17581,18;2016-11-30;30/11/2016;BON;Gastos_Compras;Supermercado;11;VARIABLES
04/12/2016;04/12/2016;T/ AUTOPISTAS TERR 01-12-2016;-1,38;17581,18;17579,80;9195;-1,38;17579,80;2016-12-01;01/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
04/12/2016;04/12/2016;T/ CINESA PARC VALLES\ 01-12-2016;-15,80;17579,80;17564,00;9196;-15,80;17564,00;2016-12-01;01/12/2016;CINESA;Gastos_Ocio y transporte;Espectáculos;12;VARIABLES
04/12/2016;04/12/2016;T/ CAFET.C T PRAT\PRAT 01-12-2016;-3,35;17564,00;17560,65;9197;-3,35;17560,65;2016-12-01;01/12/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
04/12/2016;04/12/2016;T/ TABASA VALLVI S. 01-12-2016;-4,16;17560,65;17556,49;9198;-4,16;17556,49;2016-12-01;01/12/2016;TABASA;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
04/12/2016;04/12/2016;T/ AUTOPISTAS TERR 01-12-2016;-1,38;17556,49;17555,11;9199;-1,38;17555,11;2016-12-01;01/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
04/12/2016;04/12/2016;T/ VIENA PARC VALLES \ 01-12-2016;-16,55;17555,11;17538,56;9200;-16,55;17538,56;2016-12-01;01/12/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
05/12/2016;05/12/2016;R/ SEGUROS CAJA DE SEGU POL.953975;-407,15;17538,56;17131,41;9201;-407,15;17131,41;2016-12-05;05/12/2016;CAJA;Gastos_Seguros;Seguro hogar;12;FIJO
05/12/2016;05/12/2016;T/ CAFET.C T PRAT\PRAT 02-12-2016;-3,65;17131,41;17127,76;9202;-3,65;17127,76;2016-12-02;02/12/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
05/12/2016;05/12/2016;T/ FRANKFURT LES LLET\ 02-12-2016;-2,70;17127,76;17125,06;9203;-2,70;17125,06;2016-12-02;02/12/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
06/12/2016;06/12/2016;T/ PARKING BARCELONA\B 03-12-2016;-3,30;17125,06;17121,76;9204;-3,30;17121,76;2016-12-03;03/12/2016;PARKING;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
06/12/2016;06/12/2016;T/ BAR ESTACIO DE FR\B 03-12-2016;-17,50;17121,76;17104,26;9205;-17,50;17104,26;2016-12-03;03/12/2016;BAR;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
06/12/2016;06/12/2016;T/ RENFE CERCAN`AS 7\B 03-12-2016;-20,50;17104,26;17083,76;9206;-20,50;17083,76;2016-12-03;03/12/2016;RENFE;Gastos_Ocio y transporte;Transporte;12;VARIABLES
06/12/2016;06/12/2016;T/ RENFE CERCAN`AS 7\B 03-12-2016;-13,50;17083,76;17070,26;9207;-13,50;17070,26;2016-12-03;03/12/2016;RENFE;Gastos_Ocio y transporte;Transporte;12;VARIABLES
06/12/2016;06/12/2016;T/ AKI 104 - TERRASSA\ 03-12-2016;-15,65;17070,26;17054,61;9208;-15,65;17054,61;2016-12-03;03/12/2016;AKI;Gastos_Vivienda y vehiculo;Mnto. hogar;12;VARIABLES
06/12/2016;06/12/2016;T/ AUTOPISTAS TERR 02-12-2016;-1,38;17054,61;17053,23;9209;-1,38;17053,23;2016-12-02;02/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
06/12/2016;06/12/2016;T/ AUTOPISTAS TERR 02-12-2016;-1,38;17053,23;17051,85;9210;-1,38;17051,85;2016-12-02;02/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
07/12/2016;07/12/2016;R/ SERHS FOOD A MENJADOR SERHS NO;-124,95;17051,85;16926,90;9211;-124,95;16926,90;2016-12-07;07/12/2016;SERHS;Gastos_Salud, saber y deporte;Menjador;12;FIJO
07/12/2016;07/12/2016;R/ SERHS FOOD A MENJADOR SERHS DE;-71,40;16926,90;16855,50;9212;-71,40;16855,50;2016-12-07;07/12/2016;SERHS;Gastos_Salud, saber y deporte;Menjador;12;FIJO
07/12/2016;07/12/2016;R/ SERHS FOOD A MENJADOR SERHS NO;-124,95;16855,50;16730,55;9213;-124,95;16730,55;2016-12-07;07/12/2016;SERHS;Gastos_Salud, saber y deporte;Menjador;12;FIJO
07/12/2016;07/12/2016;R/ SERHS FOOD A MENJADOR SERHS DE;-71,40;16730,55;16659,15;9214;-71,40;16659,15;2016-12-07;07/12/2016;SERHS;Gastos_Salud, saber y deporte;Menjador;12;FIJO
07/12/2016;07/12/2016;T/ LEROY MERLIN SABAD\ 04-12-2016;-11,35;16659,15;16647,80;9215;-11,35;16647,80;2016-12-04;04/12/2016;LEROY;Gastos_Vivienda y vehiculo;Mnto. hogar;12;VARIABLES
07/12/2016;07/12/2016;T/ VIENA XALET SABADE\ 04-12-2016;-6,85;16647,80;16640,95;9216;-6,85;16640,95;2016-12-04;04/12/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
07/12/2016;07/12/2016;T/ REDPIZZA \ 04-12-2016;-13,10;16640,95;16627,85;9217;-13,10;16627,85;2016-12-04;04/12/2016;REDPIZZA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
08/12/2016;08/12/2016;T/ CAFET.C T PRAT\PRAT 05-12-2016;-4,10;16627,85;16623,75;9218;-4,10;16623,75;2016-12-05;05/12/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
08/12/2016;08/12/2016;T/ AUTOPISTAS TERR 05-12-2016;-1,38;16623,75;16622,37;9219;-1,38;16622,37;2016-12-05;05/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
08/12/2016;08/12/2016;T/ TABASA VALLVI N. 02-12-2016;-3,70;16622,37;16618,67;9220;-3,70;16618,67;2016-12-02;02/12/2016;TABASA;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
08/12/2016;08/12/2016;T/ TABASA VALLVI S. 02-12-2016;-3,70;16618,67;16614,97;9221;-3,70;16614,97;2016-12-02;02/12/2016;TABASA;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
09/12/2016;09/12/2016;R/ BLITZ 40, S. Alquiler mes en c;-72,50;16614,97;16542,47;9222;-72,50;16542,47;2016-12-09;09/12/2016;BLITZ;Gastos_Vivienda y vehiculo;Alquiler Parking;12;FIJO
09/12/2016;09/12/2016;T/ FORN DE PA CAL PORT 06-12-2016;-12,40;16542,47;16530,07;9223;-12,40;16530,07;2016-12-06;06/12/2016;FORN;Gastos_Compras;Supermercado;12;VARIABLES
09/12/2016;09/12/2016;T/ BAR XIMO 06-12-2016;-25,20;16530,07;16504,87;9224;-25,20;16504,87;2016-12-06;06/12/2016;BAR;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
09/12/2016;09/12/2016;T/ TABASA VALLVI S. 05-12-2016;-4,16;16504,87;16500,71;9225;-4,16;16500,71;2016-12-05;05/12/2016;TABASA;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
11/12/2016;11/12/2016;T/ FORN DE PA CAL PORT 08-12-2016;-8,40;16500,71;16492,31;9226;-8,40;16492,31;2016-12-08;08/12/2016;FORN;Gastos_Compras;Supermercado;12;VARIABLES
12/12/2016;12/12/2016;R/ LUZ ENDESA ENERG FACTURA DE GAS;-66,85;16492,31;16425,46;9227;-66,85;16425,46;2016-12-12;12/12/2016;GAS;Gastos_Servicios tipicos;Gas;12;FIJO
12/12/2016;12/12/2016;T/ ASIA 09-12-2016;-14,90;16425,46;16410,56;9228;-14,90;16410,56;2016-12-09;09/12/2016;ASIA;Gastos_Compras;Hogar;12;VARIABLES
12/12/2016;12/12/2016;T/ MERCADONA TORTOSA 09-12-2016;-20,46;16410,56;16390,10;9229;-20,46;16390,10;2016-12-09;09/12/2016;MERCADONA;Gastos_Compras;Supermercado;12;VARIABLES
13/12/2016;13/12/2016;R/ GAS GAS NATURAL GNS27630481216;-4,57;16390,10;16385,53;9230;-4,57;16385,53;2016-12-13;13/12/2016;GAS;Gastos_Servicios tipicos;Gas;12;FIJO
13/12/2016;13/12/2016;R/ SEGUROS ADESLAS CENT MODULAR CO;-113,89;16385,53;16271,64;9231;-113,89;16271,64;2016-12-13;13/12/2016;ADESLAS;Gastos_Salud, saber y deporte;Medico;12;VARIABLES
13/12/2016;13/12/2016;T/ FORN DE PA CAL PORT 10-12-2016;-6,80;16271,64;16264,84;9232;-6,80;16264,84;2016-12-10;10/12/2016;FORN;Gastos_Compras;Supermercado;12;VARIABLES
14/12/2016;14/12/2016;R/ LUZ IBERDROLA CL IBERDROLA OTRO;-10,79;16264,84;16254,05;9233;-10,79;16254,05;2016-12-14;14/12/2016;LUZ;Gastos_Servicios tipicos;Electricidad;12;FIJO
14/12/2016;14/12/2016;T/ REDPIZZA \ 11-12-2016;-17,65;16254,05;16236,40;9234;-17,65;16236,40;2016-12-11;11/12/2016;REDPIZZA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
15/12/2016;15/12/2016;CAJ. AJENO SISTEMA 4B \TERRASSA;-80,00;16116,40;16036,40;9235;-80,00;16156,40;2016-12-15;15/12/2016;CAJ;Gastos_Gastos varios;Efectivo;12;VARIABLES
15/12/2016;15/12/2016;COM. 76985025 4b CAJ4 OFI9376;-1,85;16036,40;16034,55;9236;-1,85;16154,55;2016-12-15;15/12/2016;COM;Gastos_Banco y organismos;Cargos banco;12;FIJO
16/12/2016;16/12/2016;R/ SEGUROS CCM VIDA Y P Recibo:140;-16,91;16034,55;16017,64;9237;-16,91;16137,64;2016-12-16;16/12/2016;CCM;Gastos_Seguros;Seguro vida;12;FIJO
16/12/2016;16/12/2016;R/ SEGUROS CCM VIDA Y P Recibo:140;-20,44;16017,64;15997,20;9238;-20,44;16117,20;2016-12-16;16/12/2016;CCM;Gastos_Seguros;Seguro vida;12;FIJO
16/12/2016;16/12/2016;HAB. INFORMACIO I TECNOLOGIA DE CAT;1779,17;15997,20;17776,37;9239;1779,17;17896,37;2016-12-16;16/12/2016;HAB;Ingresos;Nomina;12;FIJO
17/12/2016;17/12/2016;T/ FRANKFURT LES LLET\ 14-12-2016;-5,85;17776,37;17770,52;9240;-5,85;17890,52;2016-12-14;14/12/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
19/12/2016;19/12/2016;R/ VODAFONE ONOZI16-000104270;-120,84;17770,52;17649,68;9241;-120,84;17769,68;2016-12-19;19/12/2016;VODAFONE;Gastos_Servicios tipicos;Telecomunicaciones;12;FIJO
19/12/2016;19/12/2016;T/ CAPRABO \ 16-12-2016;-9,28;17649,68;17640,40;9242;-9,28;17760,40;2016-12-16;16/12/2016;CAPRABO;Gastos_Compras;Supermercado;12;VARIABLES
20/12/2016;20/12/2016;T/ CINESA PARC VALLES\ 17-12-2016;-14,80;17640,40;17625,60;9243;-14,80;17745,60;2016-12-17;17/12/2016;CINESA;Gastos_Ocio y transporte;Espectáculos;12;VARIABLES
20/12/2016;20/12/2016;T/ TIGER STORES SPAIN\ 17-12-2016;-17,10;17625,60;17608,50;9244;-17,10;17728,50;2016-12-17;17/12/2016;TIGER;Gastos_Compras;Otras compras;12;VARIABLES
21/12/2016;21/12/2016;R/ MINA PUBLICA AIGUES T.01A75789;-36,72;17608,50;17571,78;9245;-36,72;17691,78;2016-12-21;21/12/2016;MINA;Gastos_Servicios tipicos;Agua;12;FIJO
21/12/2016;21/12/2016;T/ HENNES & MAURITZ S\ 18-12-2016;-10,48;17571,78;17561,30;9246;-10,48;17681,30;2016-12-18;18/12/2016;HENNES;Gastos_Compras;Ropa;12;VARIABLES
22/12/2016;22/12/2016;HAB. FOMENT DE TERRASSA S.A. Transf;3741,22;17561,30;21302,52;9247;3741,22;21422,52;2016-12-22;22/12/2016;HAB;Ingresos;Nomina;12;FIJO
22/12/2016;22/12/2016;T/ BON AREA 19-12-2016;-37,49;21302,52;21265,03;9248;-37,49;21385,03;2016-12-19;19/12/2016;BON;Gastos_Compras;Supermercado;12;VARIABLES
23/12/2016;23/12/2016;T/ AUTOPISTAS TERR 20-12-2016;-1,38;21265,03;21263,65;9249;-1,38;21383,65;2016-12-20;20/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
23/12/2016;23/12/2016;T/ PC BOX TERRASS\TARRASA/TERR;-100,15;21263,65;21163,50;9250;-100,15;21283,50;2016-12-23;23/12/2016;BOX;Gastos_Compras;Hobbys;12;VARIABLES
23/12/2016;23/12/2016;T/ PORTAVENTURA WEB \VILA-SECA;-285,60;21163,50;20877,90;9251;-285,60;20997,90;2016-12-23;23/12/2016;PORTAVENTURA;Gastos_Ocio y transporte;Vacaciones;12;VARIABLES
23/12/2016;23/12/2016;T/ EROSKI TERRASSA \TERRASSA;-42,81;20877,90;20835,09;9252;-42,81;20955,09;2016-12-23;23/12/2016;EROSKI;Gastos_Compras;Supermercado;12;VARIABLES
24/12/2016;24/12/2016;T/ VIENA PARC VALLES \TERRASSA;-19,85;20835,09;20815,24;9253;-19,85;20935,24;2016-12-24;24/12/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
24/12/2016;22/12/2016;T/ AMAZON SPAIN RETAIL AM;-3,94;20815,24;20811,30;9254;-3,94;20931,30;2016-12-22;22/12/2016;AMAZON;Gastos_Compras;Hobbys;12;VARIABLES
24/12/2016;24/12/2016;T/ PC BOX TERRASS\TARR 21-12-2016;-20,00;20811,30;20791,30;9255;-20,00;20911,30;2016-12-21;21/12/2016;BOX;Gastos_Compras;Hobbys;12;VARIABLES
24/12/2016;24/12/2016;T/ PARC VALLES \ 21-12-2016;-92,98;20791,30;20698,32;9256;-92,98;20818,32;2016-12-21;21/12/2016;PARC;Gastos_Compras;Supermercado;12;VARIABLES
24/12/2016;24/12/2016;T/ PAIPAS CARNE S L \ 21-12-2016;-3,47;20698,32;20694,85;9257;-3,47;20814,85;2016-12-21;21/12/2016;PAIPAS;Gastos_Compras;Supermercado;12;VARIABLES
25/12/2016;25/12/2016;T/ VIENA TERRASSA CEN\ 22-12-2016;-21,10;20694,85;20673,75;9258;-21,10;20793,75;2016-12-22;22/12/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
25/12/2016;25/12/2016;T/ SATSA PL. VELLA TER 22-12-2016;-2,70;20673,75;20671,05;9259;-2,70;20791,05;2016-12-22;22/12/2016;SATSA;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
25/12/2016;25/12/2016;T/ TIGER STORES SPAIN\ 22-12-2016;-11,00;20671,05;20660,05;9260;-11,00;20780,05;2016-12-22;22/12/2016;TIGER;Gastos_Compras;Otras compras;12;VARIABLES
25/12/2016;25/12/2016;T/ MS MODE TERRASSA \ 22-12-2016;-15,00;20660,05;20645,05;9261;-15,00;20765,05;2016-12-22;22/12/2016;MODE;Gastos_Compras;Ropa;12;VARIABLES
25/12/2016;25/12/2016;T/ TIGER STORES SPAIN\ 22-12-2016;-39,15;20645,05;20605,90;9262;-39,15;20725,90;2016-12-22;22/12/2016;TIGER;Gastos_Compras;Otras compras;12;VARIABLES
25/12/2016;25/12/2016;T/ CAFET.C T PRAT\PRAT 22-12-2016;-5,75;20605,90;20600,15;9263;-5,75;20720,15;2016-12-22;22/12/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
26/12/2016;26/12/2016;T/ CAFET.C T PRAT\PRAT 23-12-2016;-3,65;20600,15;20596,50;9264;-3,65;20716,50;2016-12-23;23/12/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
26/12/2016;26/12/2016;T/ VIENA MONTSERRAT \ 23-12-2016;-17,55;20596,50;20578,95;9265;-17,55;20698,95;2016-12-23;23/12/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
26/12/2016;26/12/2016;T/ LIDL TERRASSA \ 23-12-2016;-24,14;20578,95;20554,81;9266;-24,14;20674,81;2016-12-23;23/12/2016;LIDL;Gastos_Compras;Supermercado;12;VARIABLES
26/12/2016;26/12/2016;T/ MERCACHINA TERRASS\ 23-12-2016;-12,75;20554,81;20542,06;9267;-12,75;20662,06;2016-12-23;23/12/2016;MERCACHINA;Gastos_Compras;Otras compras;12;VARIABLES
26/12/2016;26/12/2016;T/ REDPIZZA \ 23-12-2016;-17,65;20542,06;20524,41;9268;-17,65;20644,41;2016-12-23;23/12/2016;REDPIZZA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
27/12/2016;27/12/2016;R/ AJUNTAMENT D TAXA RESIDUS CA;-52,01;20524,41;20472,40;9269;-52,01;20592,40;2016-12-27;27/12/2016;AJUNTAMENT;Gastos_Banco y organismos;Ayuntamiento;12;FIJO
27/12/2016;27/12/2016;T/ EGARVIA, S.A. 21-12-2016;-0,90;20472,40;20471,50;9270;-0,90;20591,50;2016-12-21;21/12/2016;EGARVIA;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
28/12/2016;28/12/2016;T/ AUTOPISTAS TERR 23-12-2016;-1,38;20471,50;20470,12;9271;-1,38;20590,12;2016-12-23;23/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
28/12/2016;28/12/2016;T/ AUTOPISTAS TERR 23-12-2016;-1,38;20470,12;20468,74;9272;-1,38;20588,74;2016-12-23;23/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
28/12/2016;28/12/2016;T/ AUTOPISTAS TERR 22-12-2016;-1,38;20468,74;20467,36;9273;-1,38;20587,36;2016-12-22;22/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
28/12/2016;28/12/2016;T/ AUTOPISTAS TERR 22-12-2016;-1,38;20467,36;20465,98;9274;-1,38;20585,98;2016-12-22;22/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
29/12/2016;29/12/2016;HAB. INFORMACIO I TECNOLOGIA DE CAT;1623,97;20465,98;22089,95;9275;1623,97;22209,95;2016-12-29;29/12/2016;HAB;Ingresos;Nomina;12;FIJO
29/12/2016;29/12/2016;T/ FARMACIA SEGLE XX \ 26-12-2016;-24,08;22089,95;22065,87;9276;-24,08;22185,87;2016-12-26;26/12/2016;FARMACIA;Gastos_Salud, saber y deporte;Farmacia;12;VARIABLES
30/12/2016;28/12/2016;T/ AMAZON.ES COMPRA;-53,80;22065,87;22012,07;9277;-53,80;22132,07;2016-12-28;28/12/2016;AMAZONES;Gastos_Compras;Hobbys;12;VARIABLES
30/12/2016;30/12/2016;T/ CAFET.C T PRAT\PRAT 27-12-2016;-4,05;22012,07;22008,02;9278;-4,05;22128,02;2016-12-27;27/12/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
30/12/2016;30/12/2016;T/ AUTOPISTAS TERR 27-12-2016;-1,38;22008,02;22006,64;9279;-1,38;22126,64;2016-12-27;27/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
30/12/2016;30/12/2016;T/ AUTOPISTAS TERR 27-12-2016;-1,38;22006,64;22005,26;9280;-1,38;22125,26;2016-12-27;27/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
30/12/2016;30/12/2016;T/ DECATHLON SA TERRA\TERRASSA;-81,95;22005,26;21923,31;9281;-81,95;22043,31;2016-12-30;30/12/2016;DECATHLON;Gastos_Compras;Deportivo;12;VARIABLES
31/12/2016;31/12/2016;REC. 6061.9600001223;-485,11;21923,31;21438,20;9282;-485,11;21558,20;2016-12-31;31/12/2016;REC;Gastos_Banco y organismos;Hipoteca;12;FIJO
31/12/2016;29/12/2016;T/ CARREFOUR VALLE;-37,20;21438,20;21401,00;9283;-37,20;21521,00;2016-12-29;29/12/2016;CARREFOUR;Gastos_Compras;Supermercado;12;VARIABLES
31/12/2016;31/12/2016;T/ CAFET.C T PRAT\PRAT 28-12-2016;-3,05;21401,00;21397,95;9284;-3,05;21517,95;2016-12-28;28/12/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
31/12/2016;31/12/2016;T/ CINESA PARC VALLES\ 28-12-2016;-19,60;21397,95;21378,35;9285;-19,60;21498,35;2016-12-28;28/12/2016;CINESA;Gastos_Ocio y transporte;Espectáculos;12;VARIABLES
31/12/2016;31/12/2016;T/ VIENA PARC VALLES \ 28-12-2016;-17,20;21378,35;21361,15;9286;-17,20;21481,15;2016-12-28;28/12/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
31/12/2016;31/12/2016;T/ CAPRABO - 427 TERR\ 28-12-2016;-34,87;21361,15;21326,28;9287;-34,87;21446,28;2016-12-28;28/12/2016;CAPRABO;Gastos_Compras;Supermercado;12;VARIABLES
31/12/2016;31/12/2016;T/ AUTOPISTAS TERR 28-12-2016;-1,38;21326,28;21324,90;9288;-1,38;21444,90;2016-12-28;28/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
31/12/2016;31/12/2016;T/ AUTOPISTAS TERR 28-12-2016;-1,38;21324,90;21323,52;9289;-1,38;21443,52;2016-12-28;28/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
31/12/2016;31/12/2016;T/ E.S. RUBI II 28-12-2016;-46,46;21323,52;21277,06;9290;-46,46;21397,06;2016-12-28;28/12/2016;RUBI;Gastos_Ocio y transporte;Gasolina;12;VARIABLES
01/01/2017;01/01/2017;FACT TARJETAS TARJ.CREDITO 07126017 17-01-01;-344,69;21277,06;20932,37;9291;-344,69;21052,37;2017-01-01;31/12/2016;FACT 07126017;Gastos_Banco y organismos;Credito Bea;12;VARIABLE
01/01/2017;01/01/2017;FACT TARJETAS TARJ.CREDITO 42689013 17-01-01;-1023,89;20932,37;19908,48;9292;-1023,89;20028,48;2017-01-01;31/12/2016;FACT;No computable;Recibo Tarjeta;12;
01/01/2017;01/01/2017;T/ VIENA TERRASSA CEN\ 29-12-2016;-12,55;19908,48;19895,93;9293;-12,55;20015,93;2016-12-29;29/12/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
02/01/2017;02/01/2017;T/ FRANKFURT LES LLET\ 30-12-2016;-2,70;19895,93;19893,23;9294;-2,70;20013,23;2016-12-30;30/12/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
02/01/2017;02/01/2017;T/ MCDONALS-CARRE\TARR 30-12-2016;-10,90;19893,23;19882,33;9295;-10,90;20002,33;2016-12-30;30/12/2016;MCDONALSCARRETARR;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
02/01/2017;02/01/2017;T/ REDPIZZA \ 30-12-2016;-17,65;19882,33;19864,68;9296;-17,65;19984,68;2016-12-30;30/12/2016;REDPIZZA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
03/01/2017;03/01/2017;R/ LUZ IBERDROLA CL IBERDROLA OTRO;-7,02;19864,68;19857,66;9297;-7,02;19977,66;2017-01-03;03/01/2017;LUZ;Gastos_Servicios tipicos;Electricidad;1;FIJO
03/01/2017;29/12/2016;T/ AUTOPISTAS TERR;-1,38;19857,66;19856,28;9298;-1,38;19976,28;2016-12-29;29/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
03/01/2017;30/12/2016;T/ AUTOPISTAS TERR;-1,38;19856,28;19854,90;9299;-1,38;19974,90;2016-12-30;30/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
03/01/2017;30/12/2016;T/ AUTOPISTAS TERR;-1,38;19854,90;19853,52;9300;-1,38;19973,52;2016-12-30;30/12/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;12;VARIABLES
03/01/2017;30/12/2016;T/ CARREFOUR VALLE;-26,33;19853,52;19827,19;9301;-26,33;19947,19;2016-12-30;30/12/2016;CARREFOUR;Gastos_Compras;Supermercado;12;VARIABLES
03/01/2017;03/01/2017;T/ MERCADONA AVDA. EST 31-12-2016;-11,94;19827,19;19815,25;9302;-11,94;19935,25;2016-12-31;31/12/2016;MERCADONA;Gastos_Compras;Supermercado;12;VARIABLES
03/01/2017;03/01/2017;T/ FORN DE PA GERMANS 31-12-2016;-56,70;19815,25;19758,55;9303;-56,70;19878,55;2016-12-31;31/12/2016;FORN;Gastos_Compras;Supermercado;12;VARIABLES
03/01/2017;03/01/2017;T/ VIENA PARC VALLES \ 31-12-2016;-20,00;19758,55;19738,55;9304;-20,00;19858,55;2016-12-31;31/12/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;12;VARIABLES
